LAIL81,EVI,NDVI,DVI,SAVI,bio2
2.615609884,-0.206715003,0.227918997,1,0.341870993,8
2.428610086,-0.191646993,0.202566996,1,0.303844988,6
3.246099949,-0.195207998,0.212827995,1,0.31923601,5
2.1354599,-0.210061997,0.195177004,1,0.292760015,8
3.835690022,-0.110812999,0.145188004,1,0.217776999,6
2.590280056,-0.116440997,0.134415001,1,0.201618001,10
2.509619951,-0.159002006,0.186368003,1,0.279547006,9
3.847440004,-0.223442003,0.278899014,1,0.418339998,8
3.943059921,-0.215968996,0.27877301,1,0.418152004,9
3.689399958,-0.179478005,0.265789002,1,0.398674995,8
3.80746007,-0.163325995,0.199079007,1,0.298613012,7
3.833440065,-0.227372006,0.265971005,1,0.398948014,8
3.25138998,-0.154025003,0.215370998,1,0.323049009,8
3.526200056,-0.133976996,0.190943003,1,0.286408007,8
2.900520086,-0.135746002,0.208183005,1,0.312267005,7
3.822439909,-0.156350002,0.211998999,1,0.317992985,6
3.603120089,-0.260441989,0.330078989,1,0.495110005,9
4.035379887,-0.242945001,0.321954995,1,0.482921988,13
2.093159914,-0.216581002,0.208711997,1,0.313062012,11
3.700870037,-0.236150995,0.326723993,1,0.490074992,16
3.249330044,-0.185467005,0.296252012,1,0.444368005,25
3.089970112,-0.229691997,0.279489011,1,0.419225991,13
4.342589855,-0.245941997,0.316569,1,0.474844009,13
4.015170097,-0.252222002,0.299546987,1,0.449310988,17
4.212150097,-0.318212986,0.359921992,2,0.539874017,14
2.874650002,-0.229407996,0.242321998,1,0.363476992,8
2.625829935,-0.231603995,0.213528007,1,0.320286006,7
1.23179996,-0.142003,0.164987996,1,0.247477993,8
4.486629963,-0.183466002,0.280833989,1,0.421241999,9
2.434010029,-0.186304003,0.228710994,1,0.343059987,9
3.741499901,-0.323237985,0.37945199,2,0.569167972,8
1.018110037,-0.072795197,0.138558999,1,0.207834005,14
4.038879871,-0.208139002,0.285039991,1,0.427552015,8
4.52215004,-0.226861,0.305546999,1,0.458310992,10
3.17057991,-0.202549994,0.27057001,1,0.405846,10
3.090929985,-0.189602003,0.233092993,1,0.349631995,10
4.64097023,-0.230913997,0.274441004,1,0.411653996,9
3.644910097,-0.165553004,0.194831997,1,0.292241991,10
3.603679895,-0.215238005,0.263379008,1,0.395060986,9
3.834310055,-0.209851995,0.247557998,1,0.371329993,7
2.561079979,-0.134271994,0.140062004,1,0.210088998,6
3.273710012,-0.214196995,0.216999993,1,0.325493991,6
2.697099924,-0.177878007,0.215411007,1,0.323110014,6
2.052150011,-0.164866,0.151893005,1,0.227835,6
2.606189966,-0.219770998,0.221340999,1,0.332006007,8
2.724100113,-0.163531005,0.152709007,1,0.229057997,6
1.831599951,-0.120615996,0.119350001,1,0.179021001,7
3.335050106,-0.237290993,0.25147301,1,0.377202004,9
1.847939968,-0.126724005,0.125329003,1,0.187989995,6
2.418230057,-0.247011006,0.225700006,1,0.338542998,6
2.361360073,-0.165454999,0.173648998,1,0.260468006,7
2.015810013,-0.136407003,0.143714994,1,0.215568006,7
3.170249939,-0.161945,0.223810002,1,0.335707992,13
2.287460089,-0.145556003,0.163570002,1,0.245350003,10
3.909879923,-0.210740998,0.294683993,1,0.442016989,8
3.174220085,-0.214398995,0.320838988,1,0.481249005,10
3.343319893,-0.114008002,0.197812006,1,0.296710998,9
4.740149975,-0.244356006,0.331093013,1,0.496630013,9
4.145050049,-0.165751994,0.246196002,1,0.369286001,8
3.211649895,-0.115036003,0.171040997,1,0.256556004,9
4.170209885,-0.171311006,0.257981002,1,0.38696301,8
3.525180101,-0.108723,0.176712006,1,0.265062004,8
3.20746994,-0.171932995,0.227428004,1,0.341134995,7
2.102979898,-0.130989999,0.171894997,1,0.257836998,8
4.390500069,-0.202065006,0.284860998,1,0.427282006,10
2.769099951,-0.159908995,0.164405003,1,0.246602997,9
4.200399876,-0.186274007,0.315618992,1,0.473417014,14
4.235789776,-0.180489004,0.304908007,1,0.457350999,21
3.859560013,-0.173969999,0.265976012,1,0.398954988,12
5.255919933,-0.290313989,0.367576987,2,0.551353991,14
2.707060099,-0.253636986,0.267560005,1,0.401333004,22
4.301959991,-0.271205992,0.330332011,1,0.495489001,10
1.315860033,-0.213782996,0.180929005,1,0.271389008,7
3.032959938,-0.236164004,0.265448004,1,0.398164988,7
4.562139988,-0.300761014,0.380584002,2,0.570864022,8
2.706729889,-0.171509996,0.202274993,1,0.303407013,9
2.747139931,-0.156674996,0.198240995,1,0.297356009,10
3.697000027,-0.292917013,0.328758001,1,0.493126988,9
3.268170118,-0.131219998,0.211962,1,0.317936003,20
2.166610003,-0.080199003,0.141562,1,0.212338999,14
4.367129803,-0.192993999,0.229288995,1,0.343926996,8
2.517400026,-0.135866001,0.203042001,1,0.304556996,9
4.166910172,-0.276039004,0.33632499,2,0.504477024,13
4.466169834,-0.226088002,0.289020002,1,0.433521986,12
4.380740166,-0.194778994,0.233696997,1,0.350537986,9
4.338019848,-0.201104,0.213906005,1,0.320852011,9
2.160059929,-0.207856998,0.216332003,1,0.324490994,8
3.158410072,-0.219035,0.227982998,1,0.341966987,6
1.435170054,-0.155422002,0.162678003,1,0.244011,6
2.285840034,-0.187584996,0.200239003,1,0.300352991,6
3.055779934,-0.167877004,0.244525999,1,0.36678201,7
1.939429998,-0.164611995,0.153751999,1,0.230623007,7
2.51293993,-0.167785004,0.176772997,1,0.265154988,7
3.126749992,-0.171251997,0.211785004,1,0.317671001,7
2.808690071,-0.220222995,0.252281994,1,0.378416002,7
4.221300125,-0.246484995,0.280115992,1,0.420165986,8
3.938829899,-0.172028005,0.225948006,1,0.33891499,7
3.123600006,-0.192268997,0.189036995,1,0.283549994,7
2.653939962,-0.246205002,0.236472994,1,0.354703009,7
2.83946991,-0.215106994,0.214700997,1,0.322046012,8
3.800549984,-0.265630007,0.334764987,2,0.502138019,10
3.121900082,-0.126809001,0.156443,1,0.23466,9
4.500939846,-0.326570988,0.382423013,2,0.573624015,8
3.543770075,-0.164958,0.236543,1,0.354808003,10
3.669990063,-0.257353991,0.335774988,2,0.50365299,9
4.146540165,-0.259775996,0.335671008,2,0.503497005,8
4.803480148,-0.331061989,0.406984001,2,0.61046499,8
4.288919926,-0.175896004,0.226100996,1,0.339143991,8
4.28910017,-0.178491995,0.260096014,1,0.39013499,8
2.966890097,-0.177928001,0.208746001,1,0.313113004,9
2.223229885,-0.127809003,0.137571007,1,0.206351995,8
1.889129996,-0.120834,0.132498994,1,0.198744997,7
2.307549953,-0.141344994,0.169398993,1,0.254094005,10
2.675369978,-0.240860999,0.256989002,1,0.385475993,8
4.683279991,-0.206804007,0.308766007,1,0.463138998,9
4.513179779,-0.202488005,0.32259199,1,0.483877003,18
5.005020142,-0.237859994,0.344148993,2,0.516213,15
3.387830019,-0.247443005,0.292831987,1,0.439240009,13
3.257200003,-0.244957998,0.270558,1,0.405829012,18
3.327320099,-0.257266015,0.262618989,1,0.393920988,8
2.251689911,-0.235976994,0.210179001,1,0.315263003,7
2.320529938,-0.229438007,0.205660999,1,0.308486015,6
3.522799969,-0.216547996,0.240130007,1,0.360188007,7
3.412060022,-0.236151993,0.275198013,1,0.412788004,10
3.54550004,-0.249442995,0.281185001,1,0.421768993,11
3.697319984,-0.329405993,0.362284988,2,0.543416977,9
4.349669933,-0.271115005,0.359086007,2,0.538618982,14
2.193350077,-0.073320001,0.136517003,1,0.204769999,24
3.448040009,-0.173829004,0.181344002,1,0.272009999,14
4.29211998,-0.233179003,0.270125002,1,0.405178994,14
5.273009777,-0.230554,0.298996001,1,0.448484004,15
3.175990105,-0.205474004,0.222042993,1,0.333056986,12
5.034619808,-0.248023003,0.291465998,1,0.437189996,8
4.640029907,-0.233689994,0.302181005,1,0.453263015,10
3.335210085,-0.224228993,0.246487007,1,0.369722992,8
3.480690002,-0.206808999,0.210691005,1,0.316031009,7
3.713289976,-0.173359007,0.217847005,1,0.326763988,8
3.126270056,-0.235444993,0.268218011,1,0.402319998,7
2.303030014,-0.153848007,0.165380999,1,0.248065993,9
3.648869991,-0.169633001,0.164759994,1,0.247135997,9
2.62729001,-0.148208007,0.142265007,1,0.213394001,10
3.700789928,-0.195895001,0.266442001,1,0.399655998,8
2.668669939,-0.157000005,0.167270005,1,0.250898987,8
2.324330091,-0.192673996,0.206110999,1,0.309161007,8
1.730970025,-0.187009007,0.161173001,1,0.241754994,9
2.497879982,-0.207946002,0.181967005,1,0.272944987,9
2.974090099,-0.234098002,0.231873006,1,0.34780401,7
2.960690022,-0.191530004,0.201846004,1,0.302762985,8
3.036220074,-0.170173004,0.187460005,1,0.281183988,9
3.824440002,-0.200169995,0.295071006,1,0.442597985,9
3.851490021,-0.414112985,0.443556011,2,0.665322006,8
3.52621007,-0.139525995,0.226027995,1,0.339033991,9
3.112770081,-0.178286999,0.249633998,1,0.374444008,9
3.273010015,-0.162466004,0.241062999,1,0.361588001,8
2.974380016,-0.159773007,0.186972007,1,0.280452996,9
2.271660089,-0.0976886,0.112104997,1,0.168154001,9
2.186500072,-0.197905004,0.217841998,1,0.326756001,8
3.811870098,-0.20397,0.233255997,1,0.349877,8
1.889860034,-0.202573001,0.186904997,1,0.28035301,10
3.021539927,-0.190714002,0.209904999,1,0.314850986,7
3.318160057,-0.147407994,0.192058995,1,0.288082004,10
1.819190025,-0.244666994,0.192816004,1,0.289218992,8
4.490550041,-0.215984002,0.296730995,1,0.445086986,6
4.664130211,-0.194913998,0.326990008,1,0.490473986,13
4.868050098,-0.209583998,0.321052015,1,0.481568009,17
4.820549965,-0.236359999,0.337049991,2,0.505563974,12
4.548659801,-0.235663995,0.320340991,1,0.480500996,18
1.520720005,-0.211471006,0.191318005,1,0.286971003,11
2.909300089,-0.190323994,0.171904996,1,0.257851988,8
0.795396984,-0.183780998,0.141102999,1,0.211649999,6
2.861890078,-0.188739002,0.214432999,1,0.321644008,8
2.230479956,-0.144912004,0.164391994,1,0.246583,9
3.391259909,-0.196606994,0.259425014,1,0.389129013,10
4.162209988,-0.321660995,0.373317003,2,0.559965014,11
1.886229992,-0.099211201,0.151056007,1,0.226577997,15
2.663239956,-0.169611007,0.222332999,1,0.333492011,20
5.527190208,-0.28027299,0.386651993,2,0.579966009,10
5.341670036,-0.245316997,0.311811,1,0.467707008,11
3.966639996,-0.259977996,0.288778007,1,0.433158994,8
3.265069962,-0.123117998,0.172261,1,0.258385003,8
2.863610029,-0.209117994,0.226699993,1,0.340043008,9
2.165220022,-0.181400999,0.227529004,1,0.341286004,9
2.965970039,-0.162560999,0.190227002,1,0.285335004,7
3.228990078,-0.168141007,0.228462994,1,0.342687011,8
3.841969967,-0.190593004,0.233916,1,0.350867003,8
3.473920107,-0.216077998,0.300536007,1,0.450794995,7
3.641040087,-0.178027004,0.222959995,1,0.334432989,9
2.177979946,-0.158739999,0.176358998,1,0.264533013,10
4.717169762,-0.310207009,0.412687987,2,0.619018972,9
2.62928009,-0.217682004,0.212353006,1,0.31852299,7
3.84739995,-0.241591007,0.256832987,1,0.385241985,7
4.052999973,-0.228634998,0.283140004,1,0.424701989,8
2.049020052,-0.158528998,0.138300002,1,0.207447007,8
2.968280077,-0.233628005,0.218897,1,0.32833901,8
3.542840004,-0.244944006,0.301355004,1,0.452024013,9
3.942019939,-0.235857993,0.278513014,1,0.417762011,7
1.576089978,-0.216888994,0.220171005,1,0.330249995,8
4.714550018,-0.320430011,0.341105998,2,0.511650026,8
5.62101984,-0.299888015,0.371785998,2,0.557667971,8
4.494239807,-0.208270997,0.299382001,1,0.449063987,9
3.109699965,-0.198553994,0.204758003,1,0.307130992,15
3.78309989,-0.260751992,0.33078599,1,0.496170014,8
2.381890059,-0.180115998,0.162429005,1,0.243637994,7
2.611320019,-0.171515003,0.192995995,1,0.289489001,9
3.835720062,-0.294923007,0.270146996,1,0.405212998,7
1.689110041,-0.148485005,0.142303005,1,0.213450998,8
1.402940035,-0.228833005,0.170821995,1,0.256229013,7
3.929029942,-0.181913003,0.245012999,1,0.367511004,9
1.736809969,-0.151956007,0.170734003,1,0.256094992,8
2.875180006,-0.219477996,0.227541998,1,0.341306001,6
4.684700012,-0.208031997,0.320964009,1,0.481436014,7
4.587150097,-0.273319989,0.342527986,2,0.513782024,10
5.00357008,-0.227248996,0.335191011,2,0.502775013,10
3.24552989,-0.209505007,0.244536996,1,0.366798013,11
2.566770077,-0.216240004,0.227017999,1,0.340521008,10
1.702180028,-0.203189,0.163773,1,0.245655,9
2.116719961,-0.226095006,0.181097001,1,0.271641999,6
2.872040033,-0.160870999,0.169174001,1,0.253755987,8
2.508239985,-0.176899999,0.219604999,1,0.329400986,8
2.953299999,-0.203336999,0.267751992,1,0.401620001,10
4.517829895,-0.233179003,0.302702993,1,0.454046011,9
4.380099773,-0.218188003,0.273194999,1,0.409785002,6
4.442080021,-0.222651005,0.250173002,1,0.375252992,8
2.794929981,-0.147884995,0.163987994,1,0.245976001,9
4.377190113,-0.228443995,0.295017987,1,0.442517996,8
2.692719936,-0.200920001,0.230109006,1,0.345156997,9
2.652460098,-0.204913005,0.193100005,1,0.289644003,8
3.129450083,-0.142463997,0.203406006,1,0.305101991,7
4.043710232,-0.225776002,0.277556986,1,0.416327,7
4.971210003,-0.226144001,0.289649993,1,0.434464991,9
2.035399914,-0.194046006,0.215970993,1,0.323949993,9
3.382879972,-0.177119002,0.216230005,1,0.324337989,8
4.00635004,-0.259974003,0.293109,1,0.439655989,9
4.060440063,-0.196052,0.232210994,1,0.34830901,6
3.796530008,-0.150187999,0.170486003,1,0.255724013,7
3.770709991,-0.256597012,0.284083009,1,0.426117003,8
3.01770997,-0.296016008,0.267607003,1,0.40140301,8
2.711980104,-0.201996997,0.179063007,1,0.268590003,6
1.81558001,-0.181162,0.171363994,1,0.257041007,8
2.951930046,-0.143127993,0.183569998,1,0.275348991,6
3.488500118,-0.159131005,0.199167997,1,0.29874599,8
4.824580193,-0.317844003,0.396479011,2,0.594707012,8
4.817609787,-0.297430009,0.357665002,2,0.536487997,8
4.42784977,-0.262324989,0.341315001,2,0.51196301,11
3.513900042,-0.216949999,0.251015007,1,0.376515001,11
2.973409891,-0.092099801,0.095100403,1,0.142647997,9
2.614639997,-0.155298993,0.155598,1,0.233392999,7
3.235889912,-0.235409006,0.288275987,1,0.432406008,9
3.322949886,-0.190275997,0.221575007,1,0.332356006,7
2.866669893,-0.171814993,0.177761003,1,0.266636014,9
2.317250013,-0.195180997,0.188782007,1,0.283167005,8
3.128629923,-0.159655005,0.181613997,1,0.272415996,8
3.728379965,-0.280898988,0.310223997,1,0.465328008,7
2.664730072,-0.207788005,0.209709004,1,0.314557999,5
2.265310049,-0.17317,0.175310001,1,0.262959987,5
4.822820187,-0.222552001,0.31773001,1,0.476585001,8
2.979470015,-0.227667004,0.242697999,1,0.364041001,14
3.316009998,-0.236171007,0.277942002,1,0.416904986,10
3.343689919,-0.268788993,0.322034001,1,0.483040988,9
1.074859977,-0.214133993,0.159214005,1,0.238817006,7
0.901386976,-0.265884995,0.151644006,1,0.227463007,6
1.879430056,-0.214478999,0.226473004,1,0.339702994,6
3.217679977,-0.189308003,0.229089007,1,0.343625993,8
3.04411006,-0.146559,0.192765996,1,0.289142996,11
4.344329834,-0.189180002,0.231304005,1,0.346949995,10
4.368030071,-0.204907,0.260156006,1,0.39022699,7
3.734740019,-0.193771005,0.249366999,1,0.374042988,8
2.616359949,-0.113334998,0.139071003,1,0.208601996,6
4.234670162,-0.222997993,0.269205004,1,0.403798997,7
3.285219908,-0.180243999,0.214757994,1,0.322129995,7
3.606849909,-0.164654002,0.186258003,1,0.279381007,7
4.146560192,-0.242531002,0.292876005,1,0.439305007,8
2.180749893,-0.174381003,0.187061995,1,0.280588001,8
3.963119984,-0.271811008,0.315892994,1,0.473830998,8
4.423339844,-0.203812003,0.298994005,1,0.448482007,8
3.187180042,-0.213156998,0.250472009,1,0.375699997,8
3.452009916,-0.208763003,0.236534998,1,0.354795992,7
3.209860086,-0.173888996,0.207047001,1,0.310564011,8
0.996281981,-0.176741004,0.165801004,1,0.248695999,7
3.272959948,-0.199369997,0.254141003,1,0.381204993,8
2.900190115,-0.253214002,0.222105995,1,0.333153009,7
2.906640053,-0.235541001,0.19844,1,0.297654986,6
3.019759893,-0.211536005,0.219812006,1,0.329712987,9
3.181799889,-0.146072,0.225098997,1,0.337641001,6
4.633550167,-0.28332299,0.37617299,2,0.564248979,7
4.440899849,-0.182563007,0.287894994,1,0.431832999,10
4.277810097,-0.216183007,0.279325992,1,0.418980986,8
3.089809895,-0.126085997,0.149669006,1,0.224499002,10
3.594010115,-0.217825994,0.250950009,1,0.376417994,9
3.32607007,-0.236260995,0.297246993,1,0.445861995,8
3.497649908,-0.226199001,0.289278001,1,0.433907986,9
3.12526989,-0.170993999,0.181427002,1,0.27213499,8
1.628119946,-0.154449999,0.178966999,1,0.268444985,6
2.728590012,-0.167963997,0.180425003,1,0.270631999,8
3.778480053,-0.153937995,0.170700997,1,0.25604701,6
2.719719887,-0.174740002,0.180622995,1,0.270929009,9
1.679319978,-0.269609004,0.174676999,1,0.262010992,7
3.324549913,-0.183503002,0.212478995,1,0.318711996,4
3.236589909,-0.218420997,0.225039005,1,0.337552011,6
3.079260111,-0.206657007,0.244053006,1,0.366071999,7
3.705260038,-0.252647996,0.290306985,1,0.435452998,11
1.962479949,-0.185064003,0.178342998,1,0.267509013,25
2.433039904,-0.233603001,0.252297997,1,0.378439993,10
2.289390087,-0.178581998,0.192700997,1,0.289045006,9
1.121189952,-0.201052994,0.188319996,1,0.282474995,8
0.836827993,-0.231062993,0.155405998,1,0.233105004,7
3.437570095,-0.179101005,0.214943007,1,0.322407991,7
3.64064002,-0.207652003,0.276957005,1,0.415426999,11
3.974790096,-0.180148005,0.2676,1,0.401391,15
3.184659958,-0.185109004,0.228497997,1,0.342739999,10
4.332870007,-0.217938006,0.252559006,1,0.378830999,9
2.054009914,-0.173418999,0.191080004,1,0.286614001,9
4.238500118,-0.172737002,0.214081004,1,0.321114987,7
3.312350035,-0.155426994,0.191388994,1,0.287077993,6
3.647759914,-0.125424996,0.147844002,1,0.221761003,7
4.980760098,-0.238765001,0.312828004,1,0.469233006,7
3.488800049,-0.197462007,0.233052,1,0.349570006,8
4.012040138,-0.256848007,0.344758004,2,0.517126977,6
4.665639877,-0.261016995,0.345133007,2,0.51768899,8
3.518949986,-0.164770007,0.193507001,1,0.29025501,8
3.527169943,-0.194299996,0.222668007,1,0.333995998,7
3.191400051,-0.152764007,0.178113997,1,0.267165005,7
3.15199995,-0.183525994,0.186012,1,0.279011995,6
3.016940117,-0.249492005,0.248655006,1,0.372976005,7
2.248739958,-0.184596002,0.167796999,1,0.25169,9
1.913949966,-0.181669995,0.177775994,1,0.266658992,9
3.634870052,-0.197988003,0.237802997,1,0.356698006,7
3.780169964,-0.156072006,0.231720001,1,0.347573012,5
4.190629959,-0.396798998,0.446157008,2,0.669224024,7
3.659960032,-0.218674004,0.311955988,1,0.467925012,12
3.414799929,-0.172022998,0.182916,1,0.274369001,9
3.102809906,-0.184573993,0.216537997,1,0.324800998,10
2.504390001,-0.208636001,0.219824001,1,0.329730004,9
2.312629938,-0.172341004,0.211843997,1,0.317759007,8
3.195110083,-0.165469006,0.179438993,1,0.269152999,10
3.001440048,-0.157550007,0.196761996,1,0.295136988,6
1.780470014,-0.117436998,0.130499005,1,0.195743993,6
2.935640097,-0.194447994,0.235365003,1,0.35304001,6
1.929589987,-0.130796,0.126571998,1,0.189852998,5
2.908269882,-0.236173004,0.257618994,1,0.386420012,5
1.13214004,-0.166293994,0.144691005,1,0.217032999,6
2.560060024,-0.173612997,0.197260007,1,0.295884997,4
1.398059964,-0.141151994,0.165329993,1,0.247990996,8
1.58375001,-0.202997997,0.176128,1,0.264187992,4
4.583350182,-0.181379005,0.330792993,1,0.496178001,9
1.778229952,-0.233426005,0.177119002,1,0.265673995,19
3.308059931,-0.263862014,0.281702995,1,0.422545999,11
3.153130054,-0.219265997,0.246277004,1,0.369408995,9
2.495300055,-0.220691994,0.275216997,1,0.412817001,8
2.796010017,-0.192734003,0.214809999,1,0.322209001,8
2.271939993,-0.199821994,0.199893996,1,0.299834996,7
2.979850054,-0.201928005,0.215174004,1,0.322755009,13
4.233940125,-0.204099998,0.261947989,1,0.392913997,11
3.662270069,-0.179644004,0.205678999,1,0.308512002,9
3.532310009,-0.166141003,0.193627,1,0.290434986,6
3.372380018,-0.200106993,0.237533003,1,0.356292993,7
4.513659954,-0.239905998,0.296553999,1,0.444822997,6
4.366749763,-0.111899003,0.117216997,1,0.175822005,5
2.68769002,-0.191296995,0.208348006,1,0.312516004,7
3.645400047,-0.17069,0.200944006,1,0.301409006,8
3.197720051,-0.222386003,0.260421008,1,0.390623003,8
4.568240166,-0.27403301,0.342815012,2,0.514213026,8
2.887949944,-0.125091001,0.196674004,1,0.295004994,8
4.700610161,-0.236474007,0.304008007,1,0.45600301,7
3.726900101,-0.162406996,0.160126999,1,0.240186006,7
3.457770109,-0.202947006,0.246135995,1,0.369197011,7
3.053989887,-0.202274993,0.227565005,1,0.341340989,6
4.278180122,-0.219396994,0.270388991,1,0.405575007,9
2.986390114,-0.224094003,0.225823,1,0.338728011,7
3.257679939,-0.178702995,0.183088005,1,0.274627,9
4.617690086,-0.187962994,0.251729995,1,0.377588004,6
2.75116992,-0.337235987,0.395716995,2,0.593564987,7
5.230390072,-0.354966998,0.41544801,2,0.623161018,10
3.517689943,-0.226853997,0.29005301,1,0.435070992,10
2.99409008,-0.156753004,0.184937999,1,0.277401,11
3.87567997,-0.205270007,0.275317997,1,0.41296801,9
3.262520075,-0.139635995,0.153849006,1,0.230768993,8
2.578000069,-0.172801003,0.181061,1,0.271586001,8
3.286880016,-0.183283001,0.209527001,1,0.31428501,6
2.245359898,-0.146615997,0.166424006,1,0.249631003,9
2.200200081,-0.159500003,0.154128999,1,0.231188998,7
1.062330008,-0.146127999,0.137608007,1,0.206406996,7
1.001929998,-0.211502001,0.161522001,1,0.242278993,7
3.739510059,-0.212990001,0.196777001,1,0.295161009,1
2.429909945,-0.236659005,0.192732006,1,0.289094001,5
4.297120094,-0.234595999,0.290695012,1,0.436035007,6
1.629310012,-0.191177994,0.181574002,1,0.27235499,6
4.878499985,-0.246866003,0.332785994,1,0.499168992,9
3.798229933,-0.243303999,0.344839007,2,0.517247975,13
4.006599903,-0.272329003,0.301571012,1,0.452347994,15
3.188539982,-0.218425006,0.263247997,1,0.394863993,9
2.706389904,-0.202248007,0.248943001,1,0.373407006,9
2.868930101,-0.200540006,0.162900001,1,0.244345993,10
2.386070013,-0.202195004,0.192073002,1,0.288103998,11
3.624900103,-0.234069005,0.290327996,1,0.435483009,15
2.685770035,-0.159929007,0.157729998,1,0.236589998,12
4.033309937,-0.202210993,0.239944994,1,0.359910995,6
4.687260151,-0.267843008,0.301189005,1,0.451774001,6
1.945840001,-0.140446007,0.140433997,1,0.210647002,6
3.284379959,-0.233790994,0.306802988,1,0.460195005,8
3.591310024,-0.261132002,0.299376011,1,0.449054986,10
3.985209942,-0.234341994,0.311701,1,0.467541993,10
3.481750011,-0.177488998,0.256388009,1,0.384573996,7
3.737230062,-0.228751004,0.304289997,1,0.456425011,7
3.466830015,-0.165052995,0.222846001,1,0.334262013,7
1.881369948,-0.155408993,0.158960998,1,0.238437995,8
3.205199957,-0.195302993,0.213706002,1,0.320551991,10
1.966030002,-0.203213006,0.214910999,1,0.322360992,9
3.680000067,-0.267598987,0.262335986,1,0.393496007,7
4.74654007,-0.242265001,0.289701015,1,0.434543014,8
3.893160105,-0.215761006,0.263664991,1,0.395489007,6
1.835839987,-0.200018004,0.185115993,1,0.277669996,7
2.68640995,-0.170352995,0.228018999,1,0.342020988,6
4.911419868,-0.419050992,0.45916599,2,0.688737988,8
3.613270044,-0.086603202,0.156081006,1,0.234116003,10
2.642560005,-0.164734006,0.200445995,1,0.300662994,10
4.246789932,-0.257553011,0.345432013,2,0.518137991,10
3.443989992,-0.202388003,0.244905993,1,0.367350996,10
4.003930092,-0.214776993,0.239439994,1,0.359153003,8
3.324719906,-0.209592998,0.254563987,1,0.381837994,10
2.295140028,-0.121653996,0.150020003,1,0.225024,6
2.624979973,-0.162134007,0.216005996,1,0.324001998,10
3.204600096,-0.236150995,0.289460003,1,0.434181988,7
2.8443501,-0.210574001,0.224276006,1,0.336407006,9
1.765059948,-0.248677,0.165187001,1,0.247777,7
2.866559982,-0.210242003,0.229708001,1,0.344554991,6
2.39715004,-0.207574993,0.195324004,1,0.292980999,8
1.208539963,-0.156137004,0.154644996,1,0.231964007,7
2.261120081,-0.20183,0.204326004,1,0.306483001,7
1.283409953,-0.226803005,0.168902993,1,0.25334999,8
3.432329893,-0.201160997,0.278412998,1,0.417611003,11
5.05437994,-0.287463993,0.350344986,2,0.525506973,11
3.039710045,-0.179865003,0.231028005,1,0.346534014,9
4.434569836,-0.292827994,0.366860002,2,0.550279021,8
3.509079933,-0.235460997,0.28510201,1,0.427644998,15
5.249710083,-0.315566987,0.398703992,2,0.598043978,9
3.803679943,-0.191208005,0.231499001,1,0.347241998,12
3.612070084,-0.176211998,0.207855001,1,0.311776012,6
3.633359909,-0.180831999,0.194745004,1,0.292111993,6
2.754699945,-0.140097007,0.148963004,1,0.223438993,6
2.381479979,-0.161329001,0.227917999,1,0.34187001,8
4.835959911,-0.271355003,0.361097008,2,0.541634977,10
4.121319771,-0.130419999,0.217747003,1,0.326613009,10
4.125259876,-0.150889993,0.198337004,1,0.297499001,7
3.685090065,-0.215256006,0.239232004,1,0.358841002,7
2.121880054,-0.186726004,0.170925006,1,0.256383002,7
2.693840027,-0.170080006,0.196124002,1,0.294180006,8
3.969749928,-0.246561006,0.255876988,1,0.383807987,10
3.22239995,-0.206084996,0.258558989,1,0.387831002,9
2.763230085,-0.220998004,0.243001997,1,0.364495993,7
3.86116004,-0.209703997,0.233531997,1,0.350291014,8
4.180029869,-0.227849007,0.270911992,1,0.406361014,6
1.836760044,-0.176321,0.175512001,1,0.263262987,7
4.217460155,-0.199699,0.240733996,1,0.361093998,6
4.815680027,-0.324344009,0.40168801,2,0.602521002,8
3.47645998,-0.182927996,0.276953995,1,0.415421993,10
1.626440048,-0.171753004,0.197209999,1,0.295809001,10
4.60172987,-0.199847996,0.260491997,1,0.390729994,10
3.211740017,-0.196042001,0.230581999,1,0.345867008,10
2.6073699,-0.152569994,0.179942995,1,0.269908994,8
3.239470005,-0.233024001,0.27076,1,0.406130999,10
4.884719849,-0.173582003,0.252027005,1,0.378031999,6
3.067689896,-0.212338999,0.265338004,1,0.397998005,10
4.129159927,-0.106018998,0.132908002,1,0.199358001,7
4.655690193,-0.139853999,0.163234994,1,0.244847998,9
4.568210125,-0.172500998,0.253695011,1,0.380533993,7
0.236415997,-0.071256697,0.090666503,1,0.135996997,6
3.096029997,-0.164879993,0.195746005,1,0.293612987,8
3.037940025,-0.189808995,0.246014997,1,0.369015008,7
3.418819904,-0.169838995,0.220778003,1,0.331160009,7
3.742140055,-0.254815996,0.297524989,1,0.446278989,8
3.776570082,-0.187288001,0.256882995,1,0.385316014,11
4.217669964,-0.229496002,0.304729998,1,0.457085013,11
3.000809908,-0.216698006,0.245545,1,0.368310004,9
4.105969906,-0.228732005,0.290017009,1,0.43501699,8
3.953490019,-0.235373005,0.343171,2,0.51474601,15
5.342840195,-0.323291004,0.413410008,2,0.620104015,9
2.604569912,-0.170760006,0.194607005,1,0.291904986,11
4.177360058,-0.191082999,0.221824005,1,0.332729995,8
3.331870079,-0.19901,0.258062989,1,0.387086987,10
1.064939976,-0.106099002,0.158122003,1,0.237177998,14
4.501490116,-0.207763001,0.281753004,1,0.422621012,13
3.357680082,-0.155851007,0.187867001,1,0.281794995,7
4.287350178,-0.218648002,0.262508988,1,0.393754989,6
